,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
202,2006/11,15.4,9.3,12.2,4.4,30.7,55.9,4.7
203,2006/12,9.0,2.7,5.6,3.8,14.3,54.5,4.3
204,2007/1,7.5,1.4,4.0,4.0,7.0,52.9,4.2
205,2007/2,10.5,3.0,6.4,2.9,70.5,57.2,4.1
206,2007/3,11.9,5.3,8.3,5.0,100.6,59.4,4.3
207,2007/4,16.2,9.4,12.7,4.8,61.1,55.2,3.9
208,2007/5,21.4,14.6,17.6,4.6,167.0,66.7,3.7
209,2007/6,22.9,18.4,20.4,6.8,67.6,77.5,3.3
210,2007/7,25.7,21.5,23.3,6.9,330.5,81.4,3.4
211,2007/8,28.4,24.2,26.1,6.0,269.1,82.7,3.3
212,2007/9,24.5,20.1,22.1,7.2,312.0,77.8,4.6
213,2007/10,20.8,15.0,17.6,4.2,94.3,62.0,3.7
214,2007/11,14.3,7.4,10.5,2.9,0.1,50.0,4.2
215,2007/12,9.2,3.6,6.1,4.5,32.6,57.6,4.9
216,2008/1,6.4,0.8,3.3,4.7,31.7,51.8,5.1
217,2008/2,6.5,-1.3,2.2,2.1,12.1,41.2,5.1
218,2008/3,12.6,5.5,8.7,3.3,55.6,55.5,4.2
219,2008/4,17.1,10.4,13.5,4.5,71.5,61.5,4.1
220,2008/5,21.1,14.5,17.5,4.4,167.6,65.9,3.5
221,2008/6,22.6,18.1,20.0,7.5,313.4,77.3,3.7
222,2008/7,28.4,23.9,25.7,6.7,62.1,84.8,2.8
223,2008/8,28.3,23.2,25.3,5.7,152.2,75.9,3.9
224,2008/9,25.9,21.1,23.2,5.9,39.4,71.4,3.2
225,2008/10,22.2,15.9,18.6,4.2,34.2,59.3,3.3
226,2008/11,14.2,8.3,11.1,4.4,14.4,58.2,3.6
227,2008/12,9.1,1.8,5.3,2.8,5.6,53.6,4.1
228,2009/1,5.8,-0.9,2.1,3.3,6.5,51.0,5.0
229,2009/2,10.7,3.6,6.9,5.3,42.4,56.2,4.3
230,2009/3,12.5,5.0,8.7,4.9,59.0,53.7,4.6
231,2009/4,17.7,10.3,13.7,3.8,106.6,56.0,3.9
232,2009/5,22.2,15.0,18.2,4.1,176.3,63.4,3.3
233,2009/6,23.8,18.9,21.0,5.7,173.3,76.2,2.7
