,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
238,2009/11,14.9,5.4,9.6,4.7,36.3,63.4,2.3
239,2009/12,9.1,-0.3,3.9,2.8,16.1,50.4,2.3
240,2010/1,7.4,-3.2,1.5,2.5,17.0,46.6,2.5
241,2010/2,9.2,0.4,4.4,5.2,108.0,63.8,2.2
242,2010/3,11.0,3.0,7.0,6.5,98.9,66.5,2.8
243,2010/4,16.1,5.9,10.8,6.0,112.8,63.3,2.5
244,2010/5,22.9,12.9,17.6,5.6,137.3,67.5,2.4
245,2010/6,27.6,17.7,22.2,5.9,40.1,71.8,1.8
246,2010/7,29.6,22.2,25.4,7.0,266.8,80.2,2.2
247,2010/8,32.1,24.4,27.8,5.9,114.5,79.1,2.3
248,2010/9,27.7,18.7,22.7,5.6,182.0,76.3,2.0
249,2010/10,21.5,12.4,16.6,5.2,38.5,70.6,2.1
250,2010/11,15.9,3.5,9.0,2.2,15.5,54.6,1.9
251,2010/12,9.0,-1.4,3.3,2.8,30.2,53.0,2.4
252,2011/1,3.3,-6.3,-1.9,2.3,10.5,42.0,2.9
253,2011/2,9.5,-0.1,4.3,5.2,76.1,65.4,1.9
254,2011/3,12.6,1.4,6.7,2.8,18.5,45.7,2.6
255,2011/4,18.5,7.0,12.6,4.3,83.6,60.4,2.6
256,2011/5,21.9,13.0,17.2,6.1,114.8,70.1,2.5
257,2011/6,26.8,18.1,22.0,6.8,293.5,75.2,2.3
258,2011/7,29.7,21.7,25.2,7.1,284.8,79.1,2.4
259,2011/8,29.5,21.9,25.3,7.7,71.0,81.6,2.2
260,2011/9,26.7,17.5,21.8,5.7,96.5,75.1,2.5
261,2011/10,21.4,11.0,15.8,4.7,71.0,69.1,1.8
262,2011/11,17.3,8.4,12.3,5.7,93.9,70.1,1.8
263,2011/12,7.9,-0.8,3.2,3.5,19.0,50.8,2.6
264,2012/1,6.1,-2.1,1.6,4.1,74.2,51.9,2.6
265,2012/2,6.4,-2.7,1.5,4.5,12.0,53.0,2.4
266,2012/3,12.0,3.3,7.5,5.4,103.2,62.6,2.6
267,2012/4,19.9,8.6,14.1,4.4,150.5,61.6,2.7
268,2012/5,24.1,14.1,18.4,5.3,38.1,66.9,2.1
269,2012/6,25.4,18.1,21.2,7.5,76.4,73.8,2.4
270,2012/7,30.3,22.8,26.1,6.9,221.0,75.0,2.0
271,2012/8,31.0,23.9,26.8,7.4,220.4,74.7,2.7
272,2012/9,26.1,17.2,21.1,5.6,392.6,73.2,2.2
273,2012/10,22.1,11.2,16.1,3.6,40.6,61.9,2.1
274,2012/11,14.3,4.2,8.9,3.7,65.9,53.2,2.0
275,2012/12,6.4,-3.0,1.3,3.8,63.2,52.1,1.8
276,2013/1,6.6,-3.7,0.9,3.0,22.0,49.2,1.8
277,2013/2,9.0,-1.6,3.4,4.4,26.4,48.1,1.7
278,2013/3,16.1,3.0,9.4,3.6,78.0,53.9,1.9
279,2013/4,18.0,6.4,12.1,4.6,86.5,52.7,2.1
280,2013/5,24.4,13.3,18.4,4.9,155.1,61.6,1.8
281,2013/6,26.8,18.6,22.0,6.8,79.9,73.1,1.5
282,2013/7,32.3,24.3,27.8,6.4,130.1,66.9,2.6
283,2013/8,34.1,25.0,29.0,4.6,47.7,68.5,2.1
284,2013/9,27.6,19.0,22.8,5.4,49.6,71.9,2.1
285,2013/10,22.5,13.7,17.7,5.0,130.3,68.0,2.3
286,2013/11,15.5,5.2,9.8,2.7,41.6,54.9,2.2
287,2013/12,9.6,-0.1,4.3,2.6,12.2,51.6,2.5
288,2014/1,9.6,-0.9,3.9,2.4,8.6,43.5,2.3
289,2014/2,9.1,1.2,4.8,6.4,98.5,67.9,2.4
290,2014/3,15.1,4.5,9.5,4.7,122.4,60.2,2.5
291,2014/4,20.1,9.4,14.4,4.8,91.2,58.9,2.2
292,2014/5,26.1,14.2,19.9,3.4,45.7,54.8,2.5
293,2014/6,25.9,18.3,21.7,6.9,73.6,73.8,2.1
294,2014/7,30.2,22.5,25.9,6.7,96.9,76.6,2.2
295,2014/8,27.7,21.8,24.3,8.3,577.5,83.8,2.2
296,2014/9,26.3,18.1,21.9,5.6,113.2,75.4,1.9
297,2014/10,21.8,12.6,16.7,4.6,120.3,70.1,2.3
298,2014/11,16.9,6.8,11.3,4.2,44.3,63.1,1.7
299,2014/12,7.5,-1.7,2.6,3.0,6.5,45.3,2.6
300,2015/1,8.3,-0.9,3.5,3.5,26.3,51.1,2.3
301,2015/2,10.0,-0.1,4.5,3.7,20.4,51.5,2.3
302,2015/3,14.7,3.5,8.9,3.0,51.7,49.4,2.4
303,2015/4,18.9,9.1,13.8,6.2,122.9,63.4,2.4
304,2015/5,25.6,14.8,20.0,4.3,98.3,53.8,2.2
