,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
261,2011/10,21.0,12.5,16.5,4.2,92.0,63.7,1.9
262,2011/11,16.8,9.7,13.0,5.4,73.7,64.0,1.9
263,2011/12,7.9,0.3,3.7,3.5,36.7,45.9,2.4
264,2012/1,6.3,-1.3,2.2,3.6,67.5,50.6,2.4
265,2012/2,6.7,-1.7,2.2,4.3,6.5,49.3,2.2
266,2012/3,11.8,4.3,8.0,5.3,116.9,64.6,2.3
267,2012/4,20.3,10.3,15.1,4.2,127.8,58.7,2.6
268,2012/5,23.1,15.4,19.0,5.2,34.6,68.9,1.9
269,2012/6,24.9,19.1,21.6,7.4,70.7,85.2,1.8
270,2012/7,30.1,23.5,26.5,6.7,209.8,83.8,1.8
271,2012/8,29.7,24.2,26.6,7.7,226.8,86.0,2.0
272,2012/9,25.2,18.3,21.5,5.7,353.4,74.7,1.9
273,2012/10,21.7,12.5,16.8,3.4,21.5,57.7,2.0
274,2012/11,13.7,4.9,9.0,3.8,50.2,48.3,2.4
275,2012/12,5.2,-2.7,1.1,3.3,48.0,47.5,2.7
276,2013/1,5.6,-3.1,0.9,2.9,33.8,44.5,2.6
277,2013/2,8.5,-1.0,3.5,4.2,19.5,40.7,2.3
278,2013/3,15.7,4.4,9.7,3.7,69.1,50.2,2.5
279,2013/4,17.6,7.6,12.3,4.5,71.0,52.9,2.6
280,2013/5,24.6,14.6,19.0,4.9,87.5,63.2,2.4
281,2013/6,25.5,19.7,22.1,6.9,60.3,79.0,1.6
282,2013/7,32.6,24.8,28.4,6.5,165.5,70.0,2.6
283,2013/8,33.1,25.2,28.8,4.6,85.0,71.4,2.5
284,2013/9,25.9,19.5,22.6,5.7,66.9,73.9,2.3
285,2013/10,21.4,14.1,17.7,5.1,204.4,68.0,2.8
286,2013/11,14.1,5.5,9.5,2.5,23.9,53.7,2.9
287,2013/12,8.5,0.2,4.0,2.6,19.5,52.1,2.8
288,2014/1,8.5,-0.6,3.4,2.7,15.0,44.6,2.6
289,2014/2,8.1,1.1,4.5,6.5,118.0,68.4,3.0
290,2014/3,14.0,4.8,9.2,4.5,129.9,58.2,2.7
291,2014/4,19.0,10.2,14.4,4.6,121.6,58.8,2.9
292,2014/5,25.4,15.1,20.0,3.3,20.4,55.5,2.9
293,2014/6,24.7,18.8,21.5,7.3,88.4,77.9,2.6
294,2014/7,29.6,22.9,25.9,6.7,90.0,75.8,2.5
295,2014/8,26.5,21.7,23.9,8.1,453.0,83.9,2.4
296,2014/9,25.3,18.6,21.9,5.4,116.8,75.4,2.1
297,2014/10,20.9,13.3,16.9,4.4,127.9,68.0,3.1
298,2014/11,15.7,7.4,11.3,4.1,49.5,60.2,2.3
299,2014/12,6.2,-2.2,1.7,3.0,7.9,46.8,3.0
300,2015/1,7.1,-0.9,3.0,3.5,24.2,55.4,2.6
301,2015/2,8.7,0.1,4.2,3.7,12.0,53.3,2.7
302,2015/3,13.9,4.0,8.8,2.7,50.0,49.0,2.9
303,2015/4,18.3,9.5,13.6,6.0,116.3,65.9,3.0
304,2015/5,25.4,15.3,20.2,4.0,30.6,55.9,2.8
305,2015/6,25.1,17.9,21.1,6.8,102.5,76.7,2.5
306,2015/7,27.4,21.7,24.4,6.3,132.3,76.8,2.7
307,2015/8,29.6,23.1,26.0,5.3,143.6,78.8,2.5
308,2015/9,24.3,18.4,21.3,5.5,105.7,76.1,2.8
309,2015/10,21.5,12.8,16.9,2.5,28.3,61.8,2.5
310,2015/11,15.4,9.4,12.2,6.8,133.3,73.5,2.6
311,2015/12,10.1,3.0,6.3,4.4,40.8,58.5,2.5
312,2016/1,5.7,-2.1,1.5,3.4,47.2,47.5,2.9
313,2016/2,8.8,0.0,4.2,3.7,14.4,47.1,2.7
314,2016/3,13.6,4.9,9.1,4.8,69.8,56.0,2.5
315,2016/4,19.2,10.8,14.9,5.5,155.2,62.3,2.9
316,2016/5,24.6,15.2,19.8,4.3,39.4,60.6,2.8
317,2016/6,26.3,19.8,22.8,6.3,52.5,73.7,2.4
318,2016/7,29.4,23.1,25.9,7.0,113.2,80.5,2.3
319,2016/8,31.0,24.5,27.5,4.0,181.5,74.6,2.7
320,2016/9,24.8,20.1,22.4,7.8,522.3,83.4,2.4
321,2016/10,20.9,14.9,17.7,6.3,257.7,75.4,2.5
322,2016/11,14.9,6.6,10.5,4.5,20.9,61.9,2.3
323,2016/12,10.6,2.1,6.2,3.8,41.3,54.4,2.6
