,년월,최고기온,최저기온,평균기온,평균운량,일강수량,상대습도,평균평속
272,2012/9,26.1,19.1,22.2,5.6,356.0,69.6,3.1
273,2012/10,22.7,14.0,17.8,3.3,146.5,53.6,2.7
274,2012/11,14.7,6.5,10.1,3.8,83.5,47.9,3.3
275,2012/12,7.1,-0.8,2.9,3.6,162.7,47.4,3.2
276,2013/1,7.2,-1.4,2.5,2.9,22.5,41.6,3.1
277,2013/2,9.3,0.4,4.7,4.3,46.6,43.2,2.8
278,2013/3,14.7,5.8,10.2,3.6,93.7,52.5,3.8
279,2013/4,17.1,8.3,12.6,4.5,136.2,50.3,4.1
280,2013/5,22.4,14.7,18.2,4.7,201.0,61.1,3.2
281,2013/6,25.3,19.6,21.9,6.7,159.0,73.8,2.6
282,2013/7,29.1,23.9,26.1,6.8,131.0,75.5,4.9
283,2013/8,32.1,25.0,28.0,4.2,144.5,66.5,3.3
284,2013/9,27.6,20.7,23.7,5.0,30.2,60.9,2.7
285,2013/10,23.5,15.5,18.9,4.7,92.2,55.5,3.0
286,2013/11,15.9,7.1,10.9,2.6,61.6,51.5,3.5
287,2013/12,9.8,1.7,5.4,2.4,12.6,48.1,3.6
288,2014/1,9.7,1.2,5.0,2.3,9.6,41.4,3.5
289,2014/2,9.9,2.7,5.8,6.1,44.1,61.6,3.4
290,2014/3,14.5,6.2,9.8,4.7,136.7,59.7,3.5
291,2014/4,19.3,11.2,14.6,4.6,147.8,59.4,2.8
292,2014/5,23.2,15.4,18.7,3.5,145.9,68.4,3.6
293,2014/6,24.9,19.0,21.4,6.7,44.5,80.2,2.8
294,2014/7,28.1,22.4,24.8,6.9,169.3,85.2,3.2
295,2014/8,27.1,22.2,24.2,8.0,642.2,85.9,3.5
296,2014/9,26.5,19.9,22.7,5.2,128.7,75.2,2.8
297,2014/10,22.1,14.6,17.9,3.9,162.5,68.2,2.9
298,2014/11,17.4,9.2,12.7,3.8,40.5,61.0,2.5
299,2014/12,8.2,-0.5,3.5,3.0,21.3,50.0,3.3
300,2015/1,9.4,0.9,4.7,3.3,50.7,53.4,3.1
301,2015/2,10.2,1.4,5.4,3.7,30.5,54.2,3.3
302,2015/3,14.3,5.4,9.5,3.1,76.5,53.8,3.5
303,2015/4,17.8,10.6,13.9,6.1,268.0,69.2,3.5
304,2015/5,22.9,15.4,18.8,4.3,183.0,67.1,3.0
305,2015/6,24.7,18.4,21.0,7.2,69.2,80.3,2.6
306,2015/7,27.0,21.7,23.9,7.1,176.7,82.7,3.8
307,2015/8,29.3,23.5,26.1,5.7,132.5,79.0,3.0
308,2015/9,25.9,19.2,22.1,5.3,172.0,74.1,2.9
309,2015/10,22.9,14.4,18.1,2.4,62.0,61.4,2.9
310,2015/11,17.5,10.9,13.6,6.1,124.1,72.6,2.7
311,2015/12,12.4,4.4,7.9,3.8,51.6,58.4,3.0
312,2016/1,7.6,-0.3,3.1,3.3,59.5,49.2,3.5
313,2016/2,10.4,1.3,5.5,3.4,63.7,47.8,3.7
314,2016/3,14.4,6.3,9.9,4.7,133.5,61.3,3.3
315,2016/4,19.2,11.9,15.1,5.2,198.5,65.5,3.2
316,2016/5,23.7,15.7,19.3,4.6,108.8,64.1,3.4
317,2016/6,25.3,19.5,21.9,6.7,115.2,80.1,2.9
318,2016/7,28.5,23.0,25.3,6.2,188.3,84.4,3.3
319,2016/8,31.8,24.6,27.7,3.6,141.5,71.9,3.0
320,2016/9,26.3,20.7,22.9,7.2,407.7,79.4,2.6
321,2016/10,22.3,16.1,18.7,6.5,182.4,73.2,2.7
322,2016/11,16.4,8.3,11.8,4.1,56.6,61.1,2.8
323,2016/12,12.1,3.2,7.3,3.4,103.8,53.9,3.1
